,dfn_seed,curr_inflow_rate,curr_diffusion_coef,curr_porosity,curr_gypsum_rate_constant,curr_calcite_rate_constant,curr_gypsum_surface_area,curr_calcite_surface_area,dfn_p32,dfn_volume,backbone_volume,backbone_p32,final_gypsum,final_calcite,Pe,Da_1_gypsum,Da_2_gypsum,Da_1_calcite,Da_2_calcite,tau,calcite_flush_0_nondim,gypsum_flush_0_nondim,calcite_flush_1_nondim,gypsum_flush_1_nondim,calcite_flush_2_nondim,gypsum_flush_2_nondim,calcite_flush_3_nondim,gypsum_flush_3_nondim,calcite_flush_4_nondim,gypsum_flush_4_nondim,calcite_flush_5_nondim,gypsum_flush_5_nondim,calcite_flush_6_nondim,gypsum_flush_6_nondim,calcite_flush_7_nondim,gypsum_flush_7_nondim,calcite_flush_8_nondim,gypsum_flush_8_nondim,calcite_flush_9_nondim,gypsum_flush_9_nondim,calcite_flush_10_nondim,gypsum_flush_10_nondim,calcite_flush_11_nondim,gypsum_flush_11_nondim,calcite_flush_12_nondim,gypsum_flush_12_nondim
0,1.0,-7.782814858374,-11.29922712109,0.16,-6.546634266503,-6.466952587053,4061.929134305,3.346196451713,1.0065,0.20013,0.2,1.0,2111.78772,261.312228,102627.15374974498,0.00041171153002393765,42.252782492309386,0.00024458994224482554,25.10156960840095,0.3863466768737402,0.00824979334,2249.28922,0.0666190115,2249.23538,1.09791501,2248.31448,8.90904331,2271.87189,106.786187,2240.43662,261.312228,2111.78772,261.312228,2111.78772,261.312228,2111.78772,261.312228,2111.78772,261.312228,2111.78772,261.312228,2111.78772,261.312228,2111.78772,261.312228,2111.78772
0,1.0,-8.498548597109,-11.32967870769,0.18,-4.425460661009,-7.759801219711,1674.12741016,2.581139019309,1.0065,0.20013,0.2,1.0,203458.221,122.959055,18829.015364093575,0.3181653613826111,5990.740477795569,7.285782848351156e-05,1.3718411719105335,2.007755941547152,0.0117100513,2195.81809,0.102542567,2199.79603,0.817398795,2295.47889,10.5456834,13839.8317,122.959055,203458.221,122.959055,203458.221,122.959055,203458.221,122.959055,203458.221,122.959055,203458.221,122.959055,203458.221,122.959055,203458.221,122.959055,203458.221,122.959055,203458.221
0,1.0,-8.548869162611,-6.549419967865,0.33,-5.258980512175,-8.230463647589,2875.156487929,4.343243373664,1.0065,0.20013,0.2,1.0,2286.0616,52.9672341,0.15170743644986118,0.09609372867569536,0.014578133236298259,5.07429597661303e-05,7.698084343998077e-06,2.254402644913177,0.0113074069,1794.07418,0.0910118458,1794.34682,1.42922832,1799.2317,12.1606307,1868.49298,52.9672341,2286.0616,52.9672341,2286.0616,52.9672341,2286.0616,52.9672341,2286.0616,52.9672341,2286.0616,52.9672341,2286.0616,52.9672341,2286.0616,52.9672341,2286.0616,52.9672341,2286.0616
0,1.0,-7.907174441019,-11.64361848441,0.25,-3.621174888528,-6.565624489553,2714.274034875,3.550869082595,1.0065,0.20013,0.2,1.0,48324.6777,392.968491,109011.93260637751,0.7214928245435026,78651.32716512127,0.0004054583985075995,44.199803612800196,0.5144424095282963,0.0124290561,2008.3712,0.177327344,2014.70783,0.85464831,2015.34078,12.9439011,40335.1673,259.995791,48745.6928,392.968491,48324.6777,392.968491,48324.6777,392.968491,48324.6777,392.968491,48324.6777,392.968491,48324.6777,392.968491,48324.6777,392.968491,48324.6777,392.968491,48324.6777
0,1.0,-5.272770342127,-8.920539893931,0.43,-4.859798430626,-6.496596219653,3191.177325897,2.547400212848,1.0065,0.20013,0.2,1.0,0.0,4270.30088,51673.8833587282,0.00016623896341885408,8.59021280538175,1.8971379801343849e-06,0.09803248670087741,0.0011938029969099054,0.000318127464,1526.30456,0.0188392364,1526.26552,0.44350861,1525.81105,10.3352871,1517.62537,85.2518917,1474.43255,683.848677,1286.52333,4271.45533,0.0,4271.38799,0.0,4271.21964,0.0,4270.78191,0.0,4270.30088,0.0,4270.30088,0.0,4270.30088,0.0
0,1.0,-5.182119148734,-11.94934884821,0.13,-7.91159807803,-8.261726600597,4261.946840507,2.221170548817,1.0065,0.20013,0.2,1.0,0.0,1746.43094,225038254.977922,3.620402683373633e-08,8.147291021837887,7.99451719509076e-09,1.7990721989742162,0.0009689056120467579,2.84380826e-06,2329.62897,0.000158821754,2329.62283,0.021947135,2329.43487,1.74484789,2326.4297,62.7573137,2255.39804,514.958313,1767.50226,1747.82098,0.0,1747.78044,0.0,1747.61827,0.0,1747.21285,0.0,1746.48309,0.0,1746.43094,0.0,1746.43094,0.0
0,1.0,-4.85482582715,-7.002006118422,0.32,-5.049550956407,-8.193817208545,663.9713405824,4.057578147771,1.0065,0.20013,0.2,1.0,0.0,3372.2802,2192.8065373767754,3.052933216768398e-05,0.06694491915904452,1.0829662877405851e-08,2.374735555516213e-05,0.0004560244726844835,0.0,0.0,0.00908971508,1820.8192,0.382108829,1820.33722,6.08058597,1814.5263,111.065938,1733.225,891.821343,1310.13724,3375.44197,0.0,3375.38849,0.0,3375.2122,0.0,3374.77147,0.0,3374.06791,0.0,3372.2802,0.0,3372.2802,0.0
0,1.0,-7.808345196584,-11.3267213152,0.15,-4.545889961875,-8.629191199312,2750.991193385,3.426753817536,1.0065,0.20013,0.2,1.0,10693.2866,248.698579,109965.09756820917,0.041005201358575584,4509.1409681998275,1.6737924203073688e-06,0.18405874680802878,0.4097392038705204,0.00506723935,2276.07432,0.119994352,2278.20278,0.996003227,2303.10648,8.44972609,7568.37222,106.849389,10780.3601,248.698579,10693.2866,248.698579,10693.2866,248.698579,10693.2866,248.698579,10693.2866,248.698579,10693.2866,248.698579,10693.2866,248.698579,10693.2866,248.698579,10693.2866
0,1.0,-5.56410231335,-11.17151817336,0.43,-3.527579941754,-7.987753246278,1048.875861603,2.174106441329,1.0065,0.20013,0.2,1.0,0.0,4343.05251,4708877.675803291,0.006986879967639377,32900.36310313428,1.197495425797141e-07,0.5638859477412713,0.002334880381187661,1.23481387e-05,1526.3038,0.000830043723,1526.27386,0.0518342701,1526.10471,5.80267677,1529.21603,76.3884271,1620.71748,665.416462,1243.86087,4222.92976,0.242264642,4343.53948,0.0,4343.38454,0.0,4343.05251,0.0,4343.05251,0.0,4343.05251,0.0,4343.05251,0.0
0,1.0,-5.075445804393,-9.312832211317,0.13,-3.284319009083,-4.547726516953,3609.186418142,3.050491919319,1.0065,0.20013,0.2,1.0,0.0,3121.30361,664374.6589904233,0.001200501211646128,797.5825831049864,3.236823214984036e-05,21.504633196673048,0.0007578934034493546,0.0119277936,2329.62226,0.128876929,2329.52691,1.05422875,2328.84983,9.55286856,2584.81678,116.641855,2661.68086,1131.10432,1873.60977,3123.14339,0.0,3123.03718,0.0,3122.93214,0.0,3122.45481,0.0,3121.76533,0.0,3121.30361,0.0,3121.30361,0.0
0,1.0,-3.420000188328,-9.850526067196,0.26,-5.038392458218,-6.477661194896,2098.756953033,4.244080308296,1.0065,0.20013,0.2,1.0,0.0,2287.38321,51822998.1896445,9.351333231043543e-07,48.4614125103132,1.6817780577587513e-08,0.8715478124261562,1.6755697492588407e-05,,,,,0.816693176,1980.66783,11.1815777,1970.25469,94.2490001,1894.81984,757.139142,1375.96756,2365.19556,0.0,2365.10514,0.0,2364.92317,0.0,2364.55922,0.0,2363.83132,0.0,2358.11002,0.0,2351.71341,0.0
0,1.0,-2.932127977771,-7.901543016009,0.18,-3.132980654211,-4.653959970054,2369.173924406,3.848345607626,1.0065,0.20013,0.2,1.0,0.0,5523.11164,2588883.678169044,1.6932156884504956e-05,43.835384594492496,2.5228815069483654e-07,0.6531446755293144,5.448667426779715e-06,,,,,0.0,0.0,8.59176147,2187.92436,73.2288061,2161.19993,1177.37099,1751.45629,4711.16194,405.600335,5716.67961,0.0,5716.54091,0.0,5716.26101,0.0,5715.7013,0.0,5709.5103,0.0,5705.34873,0.0
0,1.0,-3.318541829044,-6.093047245536,0.38,-6.581388381176,-7.187281899347,3738.08753312,4.335791854276,1.0065,0.20013,0.2,1.0,0.0,1857.03895,7828.739175209723,3.099056539240524e-08,0.00024261705334942154,3.797518225263365e-09,2.972977969869221e-05,1.3264905235286699e-05,,,,,0.0341708848,1660.16784,1.30397686,1658.87301,101.220578,1557.41899,920.564859,724.721497,1961.26435,0.0,1961.20696,0.0,1961.09202,0.0,1960.40242,0.0,1959.48866,0.0,1954.77099,0.0,1946.19364,0.0
0,1.0,-3.395509429551,-8.409388448855,0.22,-7.787969568364,-5.4450919082,2116.565247275,4.067774851988,1.0065,0.20013,0.2,1.0,0.0,2370.11956,2346531.2527072313,1.3312358270611893e-09,0.0031237864729226393,1.449761434186385e-07,0.34019105142880096,1.583695753566285e-05,,,,,0.035881992,2088.63093,0.455045271,2088.31235,6.00365187,2082.78807,50.4447197,2038.32393,405.984556,1682.6108,812.328855,1276.08151,1625.0451,463.022919,2437.76723,0.0,2437.03873,0.0,2431.97965,0.0,2426.13916,0.0
0,1.0,-6.13067495861,-6.101527858391,0.23,-3.373892717648,-4.833740603486,3567.959610154,3.677421336727,1.0065,0.20013,0.2,1.0,6041.95006,11820.5713,20.328019474373704,0.01962467765984762,0.39893082964768906,0.00033660342575327827,0.006842480993853544,0.008606712209124788,0.011257855,2061.84826,0.093769294,2061.92154,0.834213098,2062.28908,14.950143,4455.76585,415.875496,16452.4289,1351.80171,15918.8302,5123.34469,12400.8523,10157.3261,7613.23996,11820.5713,6041.95006,11820.5713,6041.95006,11820.5713,6041.95006,11820.5713,6041.95006,11820.5713,6041.95006
0,1.0,-3.371105791538,-6.163461335387,0.24,-3.271187001142,-7.751252776411,3482.30997583,2.003563028974,1.0065,0.20013,0.2,1.0,0.0,336.706284,12915.591677473943,4.512554781683418e-05,0.5828231498245561,7.387893008433125e-10,9.541900945378681e-06,1.4971596510382301e-05,,,,,0.000551002955,2034.83628,0.227795834,2033.23129,3.93512164,2025.06867,33.2943194,1922.86644,124.216869,1595.30554,222.535569,1183.17364,336.371874,346.522616,347.175788,0.0,347.087406,0.0,346.328749,0.0,345.747513,0.0
0,1.0,-8.136608600524,-10.86658932645,0.4,-6.178975132781,-5.030678846331,1864.964369971,4.313184671093,1.0065,0.20013,0.2,1.0,1916.74547,172.620268,6712.599541537718,0.005419833115307792,36.38116928502603,0.03770909294771204,253.12604003261507,0.8725110246297233,0.00735357442,1606.63391,0.121843793,1606.53419,1.13205758,1605.79247,17.7549568,1605.8123,159.56443,1924.49672,172.620268,1916.74547,172.620268,1916.74547,172.620268,1916.74547,172.620268,1916.74547,172.620268,1916.74547,172.620268,1916.74547,172.620268,1916.74547,172.620268,1916.74547
0,1.0,-1.473875273733,-7.16833902931,0.47,-4.784631902979,-7.344408833291,1725.458861315,3.552318122353,1.0065,0.20013,0.2,1.0,0.0,0.0,5264242.680791114,3.4326828779884726e-08,0.18070475715927795,4.677573699037614e-11,0.00024623883109019777,1.8968701241315598e-07,,,,,,,,,2.19381629,1385.93083,22.1934406,1101.18406,92.8111498,44.1802959,93.5997458,0.0,93.5779834,0.0,93.5489669,0.0,93.4909339,0.0,92.6801657,0.0,91.7576662,0.0
0,1.0,-5.605212978269,-7.800190441922,0.24,-4.638254235486,-4.815855206176,3707.540119752,4.166998589454,1.0065,0.20013,0.2,1.0,0.0,2559.98335,3263.8953554075392,0.00033224804915593507,1.084422864483272,0.00010915040571216204,0.3562555022447742,0.002566701124935026,0.00851462002,2035.07025,0.0768984789,2035.00395,1.62921186,2033.9396,13.286341,2030.24574,94.0378073,2013.05708,1284.0261,1071.36679,2560.48569,0.0,2560.41067,0.0,2560.25406,0.0,2559.98335,0.0,2559.98335,0.0,2559.98335,0.0,2559.98335,0.0
0,1.0,-1.510504633667,-11.25033848587,0.49,-7.084389495665,-5.687565958157,3668.895180156,2.136970521281,1.0065,0.20013,0.2,1.0,0.0,0.0,56054150665.6147,1.9525567853718485e-10,10.94489122304019,2.4076374835039707e-09,134.95807424851301,2.0637969027309175e-07,,,,,,,,,0.219159055,1365.15273,0.671393001,1361.17707,2.2189015,1347.54621,4.2823674,1329.37173,8.40970225,1293.02277,23.2659012,1162.23163,55.9513765,874.602742,170.494158,0.0,169.617596,0.0
0,1.0,-2.692383560969,-10.7331940887,0.15,-3.842503683406,-5.127061911577,1470.157923123,2.129989322854,1.0065,0.20013,0.2,1.0,0.0,2055.54112,3661754913.706631,1.5858554232686444e-06,5807.013888582268,4.072576481642871e-08,149.12776943101846,3.1372265637794216e-06,,,,,,,4.00250328,2271.25139,115.999424,2168.63103,944.038655,1409.79893,2509.57634,0.0,2509.53155,0.0,2509.25624,0.0,2508.88896,0.0,2508.1544,0.0,2503.7544,0.0,2497.91829,0.0
0,1.0,-1.601602943908,-7.435801847126,0.29,-7.594759394984,-7.522364856471,3553.797575523,4.012822551934,1.0065,0.20013,0.2,1.0,0.0,0.0,11769849.501635445,4.400824015625985e-11,0.0005179703634710079,2.5709428684744102e-11,0.00030259610639246735,2.5454540789213944e-07,,,,,,,,,0.170737119,1900.98549,0.41754665,1899.33086,2.39058087,1886.09386,4.64546371,1870.96585,9.15520811,1840.70984,16.3423669,1792.49144,37.2250096,1652.45002,181.069935,689.498011,296.414064,0.0
0,1.0,-6.538533591374,-9.021472709808,0.41,-5.200438166649,-6.844079928494,2171.563924246,2.142799603741,1.0065,0.20013,0.2,1.0,328.623002,4469.78541,3707.876547717891,0.0013340488615061058,4.946488487088242,1.4986280604781224e-05,0.05556727839198779,0.022013845495706005,0.00117629286,1579.85831,0.0345316122,1579.81986,1.07049964,1578.7707,9.09143257,1572.78946,76.5785213,1654.00653,1008.30271,1383.47413,4469.78541,328.623002,4469.78541,328.623002,4469.78541,328.623002,4469.78541,328.623002,4469.78541,328.623002,4469.78541,328.623002,4469.78541,328.623002
0,1.0,-2.596948811795,-7.349245758056,0.48,-6.968294592264,-8.274932614536,2174.128402862,2.684461670088,1.0065,0.20013,0.2,1.0,0.0,12.0861037,588878.5199835459,3.0492140485155774e-09,0.0017956166560028895,7.442413147371206e-11,4.382677239330039e-05,2.5183212751166223e-06,,,,,,,0.00130790758,1392.32805,0.0460104139,1389.40186,0.787372148,1335.54255,3.16020244,1163.19261,6.32535636,933.392982,12.6587429,473.794383,25.3325914,0.0,25.5644736,0.0,25.3671207,0.0,25.1419888,0.0
0,1.0,-2.87843047318,-7.38022302152,0.22,-4.764025381857,-4.356361484029,1142.876910443,3.106806268153,1.0065,0.20013,0.2,1.0,0.0,2158.40784,721672.0271346486,4.276812662535284e-07,0.30864560638469724,5.406895929733908e-07,0.39020055461171493,4.8149612445961885e-06,,,,,0.0,0.0,8.70168985,2079.90712,81.4242158,2006.11376,657.351474,1559.8977,2324.61959,0.0,2324.55552,0.0,2324.41574,0.0,2324.13617,0.0,2323.57703,0.0,2316.61216,0.0,2310.43943,0.0
0,1.0,-7.612944937411,-7.443827037232,0.12,-3.492146015287,-7.511884752317,2488.999035449,2.446016104966,1.0065,0.20013,0.2,1.0,14473.5446,659.478936,28.22739873828862,0.23674053421141994,6.68256945670121,1.1186591303972643e-05,0.00031576837325950785,0.2612806573882873,0.00902714802,2356.71968,0.0938319165,2357.59579,0.780917276,2468.53355,13.2875051,13805.7148,143.46417,13865.5209,659.478936,14473.5446,659.478936,14473.5446,659.478936,14473.5446,659.478936,14473.5446,659.478936,14473.5446,659.478936,14473.5446,659.478936,14473.5446,659.478936,14473.5446
0,1.0,-8.417927354354,-6.893618665034,0.27,-4.729453768031,-8.327046510506,1714.313263529,2.444751521252,1.0065,0.20013,0.2,1.0,7066.33277,63.9103349,0.5537293592931594,0.1968474556008437,0.10900021546834383,2.458673999165985e-05,1.3614399782689308e-05,1.6675915163025168,0.0038235382,1954.74313,0.111378623,1955.68886,0.972311653,1961.14533,10.4341739,5802.74726,63.9103349,7066.33277,63.9103349,7066.33277,63.9103349,7066.33277,63.9103349,7066.33277,63.9103349,7066.33277,63.9103349,7066.33277,63.9103349,7066.33277,63.9103349,7066.33277,63.9103349,7066.33277
0,1.0,-6.835567208942,-9.389210208907,0.39,-7.530635724788,-4.849481706462,3434.906395804,3.944649996168,1.0065,0.20013,0.2,1.0,0.0,1802.48034,4587.207622609071,1.1756784190352058e-05,0.053930810055352774,0.002790014433633076,12.798375477150975,0.043624406508945494,0.0042943595,1633.41508,0.0540563785,1633.36663,1.14916904,1632.27045,9.28865712,1625.25987,74.1039683,1569.95109,985.065641,738.644097,1802.48034,0.0,1802.48034,0.0,1802.48034,0.0,1802.48034,0.0,1802.48034,0.0,1802.48034,0.0,1802.48034,0.0
0,1.0,-5.47289271836,-11.01617054906,0.38,-7.881685238075,-8.20327708387,619.5228850386,2.1884203201,1.0065,0.20013,0.2,1.0,0.0,1764.23595,4596891.342922062,2.21454001475732e-07,1.017999982239242,5.222224905237961e-08,0.2400600045768037,0.0018925834631792285,3.47949398e-06,1660.19545,0.00011017997,1660.19469,0.00499588083,1660.16558,0.569565141,1658.96259,65.3237124,1587.05068,596.091171,1007.81381,1764.94262,0.0,1764.85771,0.0,1764.7091,0.0,1764.28449,0.0,1764.23595,0.0,1764.23595,0.0,1764.23595,0.0
0,1.0,-7.668681995392,-10.21637586647,0.48,-4.882076659983,-4.315292543917,1405.79372865,2.414446537378,1.0065,0.20013,0.2,1.0,3682.94704,386.853825,3676.3989893094144,0.04386711042472146,161.27300042937046,0.07999945518723298,294.1099161956471,0.297060096687663,0.0108308467,1392.41205,0.0864805788,1392.43372,2.11631913,1392.24366,21.0653099,1424.48628,163.099466,3892.54264,386.853825,3682.94704,386.853825,3682.94704,386.853825,3682.94704,386.853825,3682.94704,386.853825,3682.94704,386.853825,3682.94704,386.853825,3682.94704,386.853825,3682.94704
0,1.0,-8.20642525771,-10.75719165778,0.16,-3.432098585032,-4.519768133222,2430.02262098,2.79542164484,1.0065,0.20013,0.2,1.0,133619.443,117.510927,11107.50255343254,1.4214746217600887,15789.032990839738,0.057442515176874695,638.0428840027231,1.0246783974500622,0.0125658187,2250.27504,2.72507935,2254.9335,3.52444208,2255.14573,14.1272625,39796.64,117.510927,133619.443,117.510927,133619.443,117.510927,133619.443,117.510927,133619.443,117.510927,133619.443,117.510927,133619.443,117.510927,133619.443,117.510927,133619.443,117.510927,133619.443
0,1.0,-3.871041102855,-7.762254676988,0.17,-4.448177404965,-6.273887407684,3652.284965249,3.310891209549,1.0065,0.20013,0.2,1.0,0.0,3961.42345,228946.84182491628,6.72364963215615e-06,1.5393583488194105,4.966597402520216e-08,0.011370867899228358,4.733729371011877e-05,,,0.0,0.0,0.719017995,2221.7297,8.06323656,2214.72436,67.1948311,2167.27542,1079.60198,1600.74888,3991.77837,0.0,3991.71955,0.0,3991.5914,0.0,3991.33376,0.0,3989.96931,0.0,3985.07286,0.0,3977.57512,0.0
0,1.0,-2.827498886455,-9.808327412511,0.27,-3.944324415555,-7.720011530817,1881.718213145,3.064905360088,1.0065,0.20013,0.2,1.0,0.0,347.136721,177188187.73258418,3.081986202737886e-06,546.0915498799548,2.554509136427019e-10,0.04526288444298321,4.282143422874912e-06,,,,,0.0,0.0,0.412135346,1950.1058,10.6915139,1923.94684,92.8877919,1717.30703,453.575776,118.491335,456.058919,0.0,456.016467,0.0,455.931542,0.0,455.76169,0.0,453.386665,0.0,450.678894,0.0
0,1.0,-8.042205206761,-8.003558374632,0.29,-5.264620825451,-6.241472813637,4021.486000581,2.342356961912,1.0065,0.20013,0.2,1.0,7087.08071,158.255319,15.773394824877741,0.02595821554618747,0.4094491827592943,0.0013539004467325924,0.021355606299891538,0.7020491687088012,0.00891861919,1901.18388,0.0727046815,1901.24098,1.21940235,1907.93814,8.67503873,2325.47257,114.200556,7113.90394,158.255319,7087.08071,158.255319,7087.08071,158.255319,7087.08071,158.255319,7087.08071,158.255319,7087.08071,158.255319,7087.08071,158.255319,7087.08071,158.255319,7087.08071
0,1.0,-7.291480915461,-11.9944899037,0.13,-7.818219447523,-4.808625172551,1395.20474673,3.634952184931,1.0065,0.20013,0.2,1.0,1585.18791,785.382126,1941045.162443285,5.774272500718033e-06,11.208123704148027,0.0029191434399212924,5666.189252537275,0.12463592412058094,0.00768642693,2329.62222,0.0910160221,2329.5389,0.814294139,2328.8177,6.78645849,2323.08546,91.0434166,2248.73638,785.382126,1585.18791,785.382126,1585.18791,785.382126,1585.18791,785.382126,1585.18791,785.382126,1585.18791,785.382126,1585.18791,785.382126,1585.18791,785.382126,1585.18791
0,1.0,-8.832352147763,-11.56317856565,0.45,-7.255315879328,-7.256008260849,3217.08005389,2.968491955626,1.0065,0.20013,0.2,1.0,1467.44004,26.659479,5978.385397277991,0.002538289991304773,15.174875818073335,0.0012531779397740564,7.491980695336136,4.330264956901816,0.0117260611,1472.74294,0.0945868943,1472.66505,0.815060397,1472.02161,10.4142239,1471.63788,26.659479,1467.44004,26.659479,1467.44004,26.659479,1467.44004,26.659479,1467.44004,26.659479,1467.44004,26.659479,1467.44004,26.659479,1467.44004,26.659479,1467.44004,26.659479,1467.44004
0,1.0,-6.406189841404,-10.4673957833,0.28,-5.027427155308,-4.867927983299,4592.452564589,3.010418903453,1.0065,0.20013,0.2,1.0,0.0,3023.2325,205597.54043680007,0.0010004909684005261,205.69848233238045,0.0007142927300371038,146.8568284475158,0.016231257366710838,0.0120635215,1927.95746,0.098535396,1927.88556,0.872805581,1927.32831,13.1940081,1973.68928,130.013066,2615.5686,1055.19293,1853.52377,3023.25055,0.0,3023.2325,0.0,3023.2325,0.0,3023.2325,0.0,3023.2325,0.0,3023.2325,0.0,3023.2325,0.0
0,1.0,-6.699453359887,-8.188776682542,0.17,-5.72624366863,-7.136068833335,1910.983518105,3.293090197938,1.0065,0.20013,0.2,1.0,0.0,2393.49509,907.4953441927596,0.00023875422617071062,0.21666834865626503,4.595045207266937e-06,0.00416998213195,0.03188714837205296,0.00991160516,2222.50953,0.0961221475,2222.42398,0.80045933,2221.71448,12.9626703,2232.27611,102.817811,2169.80638,945.942881,1372.93072,2393.49509,0.0,2393.49509,0.0,2393.49509,0.0,2393.49509,0.0,2393.49509,0.0,2393.49509,0.0,2393.49509,0.0
0,1.0,-3.073511926491,-10.12206467298,0.05,-5.326901677848,-5.154670836287,2522.609346781,2.346287100001,1.0065,0.20013,0.2,1.0,0.0,2355.40687,1118285635.7943337,4.167472167610975e-08,46.604242626120296,3.063849546866773e-08,34.262589384960904,7.5452606874353264e-06,,,,,0.796144134,2542.98318,12.2861669,2531.31261,105.030177,2437.03129,844.885234,1733.76006,2542.45848,0.0,2542.41067,0.0,2542.30999,0.0,2541.70384,0.0,2540.89565,0.0,2536.10508,0.0,2525.82548,0.0
0,1.0,-4.774178798486,-8.378385220936,0.24,-3.880870638812,-8.570470709709,4185.279839225,4.191476182914,1.0065,0.20013,0.2,1.0,0.0,8376.91325,83746.2144845282,0.0002804218541182365,23.484268741134912,2.8338422504074e-09,0.0002373235609179362,0.0003787399531920109,0.0,0.0,0.0118629135,2035.02089,0.468628755,2034.50722,7.15059332,2031.05945,66.3287922,2027.88503,1080.33293,1529.4929,4358.55114,680.848034,8379.30395,0.0,8380.44403,0.0,8380.0195,0.0,8379.27725,0.0,8376.91325,0.0,8376.91325,0.0
0,1.0,-3.896330158376,-6.996325634628,0.36,-3.342696568945,-7.091138588827,572.9780546666,3.031962324614,1.0065,0.20013,0.2,1.0,0.0,3346.36216,17484.893034710796,0.00019241040126543574,3.3642752848919266,1.698049752506517e-08,0.0002969021829019358,5.0175589205537015e-05,,,0.0,0.0,0.096784396,1713.3257,3.80523751,1709.24435,118.537389,1624.58954,984.850674,1057.03688,3375.45399,0.0,3375.42372,0.0,3375.30219,0.0,3374.57297,0.0,3373.77298,0.0,3368.17875,0.0,3360.99114,0.0
0,1.0,-1.432551642472,-11.41846004627,0.09,-7.754769700082,-7.473786837132,4044.683345263,2.598414274588,1.0065,0.20013,0.2,1.0,0.0,0.0,537818700111.922,6.402018236654948e-12,3.4431251261305835,6.045937527268762e-12,3.251618261873574,1.7247015955947694e-07,,,,,,,,,0.00240465851,2436.5295,0.0104298497,2434.85704,0.0379483812,2429.1229,0.074646879,2421.47738,0.16918479,2401.79149,0.408110856,2352.08478,0.755256808,2279.92343,3.8261473,1643.38131,7.98057944,783.855186
0,1.0,-5.702830900883,-10.93723711179,0.22,-6.039413206437,-4.896893762824,2472.778331398,2.386517965464,1.0065,0.20013,0.2,1.0,0.0,2776.72147,3899002.6864471915,1.5140242468369876e-05,59.031846057635995,0.00010394800518067468,405.2935514502771,0.00321361039523473,0.0041200832,2088.6292,0.114488593,2088.51883,0.991411567,2087.64363,7.89277175,2080.97646,127.008694,1998.76179,1015.8109,1325.4622,2777.10029,0.0,2777.02524,0.0,2776.88765,0.0,2776.72147,0.0,2776.72147,0.0,2776.72147,0.0,2776.72147,0.0
0,1.0,-7.032066213716,-10.23607935339,0.35,-3.213331961707,-7.076495016188,511.7537627207,4.206535912452,1.0065,0.20013,0.2,1.0,15134.5561,1565.57921,22851.520347468617,0.3444250669214856,7870.63642493457,2.3339716816446117e-05,0.533348013735174,0.06858490420746503,0.0113931328,1740.51811,0.0930464555,1740.66226,0.825443216,1743.18794,12.7852654,2892.17832,172.295536,16201.1329,1119.74714,15550.3662,1565.57921,15134.5561,1565.57921,15134.5561,1565.57921,15134.5561,1565.57921,15134.5561,1565.57921,15134.5561,1565.57921,15134.5561,1565.57921,15134.5561
0,1.0,-5.1754477526,-10.77715875616,0.36,-7.82767586034,-5.896707187781,3402.210672875,4.2933783841,1.0065,0.20013,0.2,1.0,0.0,1940.11814,5551093.048594448,1.1977518439470793e-07,0.6648831934875814,5.052419540219478e-06,28.0464509882951,0.000954135545192431,0.00220113708,1713.7501,0.00917194612,1713.74754,0.105834064,1713.66272,3.18227293,1710.59327,103.634499,1608.79135,838.159347,926.483974,1941.53493,0.0,1941.4928,0.0,1941.32429,0.0,1940.903,0.0,1940.17229,0.0,1940.11814,0.0,1940.11814,0.0
0,1.0,-1.559875956943,-11.04653863029,0.32,-3.76829373597,-8.495331494927,1418.562610463,3.674675598325,1.0065,0.20013,0.2,1.0,0.0,0.0,47916236452.57004,2.958180394265757e-07,14174.487124099483,2.7425261726452444e-12,0.13141153256583146,2.312268589368223e-07,,,,,,,,,0.390089799,1786.42339,4.3712143,1527.69954,14.2009458,81.421359,14.2443463,0.0,14.2420564,0.0,14.2328966,0.0,14.2206871,0.0,14.1475226,0.0,14.050273,0.0
0,1.0,-6.477659621519,-6.93016927659,0.47,-7.766418973047,-5.427020005777,2135.445050858,4.294662958928,1.0065,0.20013,0.2,1.0,0.0,1651.73224,30.156560139785515,3.6110288775371174e-06,0.00010889620951195028,0.00039011604635603346,0.011764558013431075,0.01913471262704961,0.00274010264,1419.19874,0.0206415526,1419.1839,0.358869019,1418.84914,10.3474271,1408.85054,82.9036212,1341.68191,992.241467,571.48421,1651.73494,0.0,1651.73224,0.0,1651.73224,0.0,1651.73224,0.0,1651.73224,0.0,1651.73224,0.0,1651.73224,0.0
0,1.0,-7.201207514891,-6.186787190751,0.2,-3.299961003614,-5.503564657971,3907.761774084,2.718646816797,1.0065,0.20013,0.2,1.0,90031.4289,1107.1478,2.418352948043469,0.23799561865136096,0.575557405986948,0.0007364261355666628,0.0017809383159638984,0.10124412644928285,0.00780615263,2142.19692,0.182360548,2150.7784,1.04376533,2411.39301,8.97077846,6293.08626,180.955335,90358.9334,1107.1478,90031.4289,1107.1478,90031.4289,1107.1478,90031.4289,1107.1478,90031.4289,1107.1478,90031.4289,1107.1478,90031.4289,1107.1478,90031.4289,1107.1478,90031.4289
