,dfn_seed,curr_inflow_rate,curr_diffusion_coef,curr_porosity,curr_gypsum_rate_constant,curr_calcite_rate_constant,curr_gypsum_surface_area,curr_calcite_surface_area,dfn_p32,dfn_volume,backbone_volume,backbone_p32,final_gypsum,final_calcite,Pe,Da_1_gypsum,Da_2_gypsum,Da_1_calcite,Da_2_calcite,tau,calcite_flush_0_nondim,gypsum_flush_0_nondim,calcite_flush_1_nondim,gypsum_flush_1_nondim,calcite_flush_2_nondim,gypsum_flush_2_nondim,calcite_flush_3_nondim,gypsum_flush_3_nondim,calcite_flush_4_nondim,gypsum_flush_4_nondim,calcite_flush_5_nondim,gypsum_flush_5_nondim,calcite_flush_6_nondim,gypsum_flush_6_nondim,calcite_flush_7_nondim,gypsum_flush_7_nondim,calcite_flush_8_nondim,gypsum_flush_8_nondim,calcite_flush_9_nondim,gypsum_flush_9_nondim,calcite_flush_10_nondim,gypsum_flush_10_nondim,calcite_flush_0,gypsum_flush_0,calcite_flush_1,gypsum_flush_1,calcite_flush_2,gypsum_flush_2,calcite_flush_3,gypsum_flush_3,calcite_flush_4,gypsum_flush_4,calcite_flush_5,gypsum_flush_5,calcite_flush_6,gypsum_flush_6,max_calcite,min_gypsum
0,106386.0,-4.964996206348,-10.21274410236,0.33,-7.567439455746,-6.494559777774,4109.349314071,2.086426015487,0.7529252699999999,0.07529252700000001,0.074016638,0.7401663799999999,0.0350491599,693.84381,536085.3710245725,6.156489596495571e-07,0.3300404009546248,3.60061522301789e-06,1.9302371477482694,0.00022110481841249323,0.0,0.0,0.0,0.0,0.000394484543,675.140842,0.0165968033,675.111318,0.861345269,674.153222,36.0910677,637.742312,299.927361,373.73478,660.674385,48.0250849,701.174106,11.6813251,711.788415,1.08494481,693.84381,0.0350491599,0.00466595224,675.132048,0.239647837,674.830928,16.8871256,657.580853,150.802562,519.150713,578.844988,122.28818,690.901581,19.9298759,712.589689,2.77315469,712.773262,0.0347550011
0,51968.0,-5.513581274332,-8.946572899146,0.26,-3.812810233293,-6.671601086102,1562.783381258,2.559390451811,0.7619664200000001,0.07619664199999998,0.07424204,0.7424204,5.73121964,927.18616,10423.612951891133,0.00975005012582348,101.63074877312138,6.673902858958862e-06,0.06956618028030685,0.0007913474986757509,0.0,0.0,0.000215370124,754.594316,0.0118395454,754.57109,0.263262213,754.302307,2.923162,751.634522,48.8831169,715.118662,381.604988,426.031475,805.737089,123.47065,914.225784,27.8267644,928.112924,6.48050232,927.18616,5.73121964,0.0118395454,754.57109,0.263262213,754.302307,5.98064932,749.058367,48.8831169,715.118662,381.604988,426.031475,833.905869,95.8692831,916.343044,26.1489691,928.24747,5.73121964
0,9675.0,-5.617580008022,-6.812358006439,0.16,-6.298643257643,-7.246577376556,1226.885432755,2.126717881201,0.7445894599999998,0.07445894600000001,0.074458946,0.74458946,0.0,926.236046,97.87189917626654,2.4906872207261814e-05,0.0024376828854652836,1.3885098308810938e-06,0.00013589609417324932,0.0009825327145495143,0.0,0.0,1.78155859e-05,837.070108,0.00141714444,837.057887,0.0752213207,836.920785,4.07323219,832.782886,36.9850007,800.062505,289.564694,552.41065,818.837139,76.5077175,926.570052,3.51488809,926.334981,0.0,926.236046,0.0,0.00141714444,837.057887,0.0752213207,836.920785,4.07323219,832.782886,36.9850007,800.062505,289.564694,552.41065,818.837139,76.5077175,926.720848,3.38096063,930.576482,0.0
0,190322.0,-6.999996118437,-11.2227282832,0.16,-3.178925105147,-8.066024584666,641.6452523379,3.798768469526,0.7397522099999998,0.07397522100000001,0.06852431100000002,0.6852431100000002,78.5551653,941.248017,104378.77175113531,0.7915046222030978,82616.28030090572,5.0759561454330175e-06,0.5298220679229255,0.023546833723123963,4.70338437e-05,831.551745,0.00176487991,831.549666,0.0216758193,831.529933,0.398208842,831.152177,3.21696491,827.369461,42.6340615,798.989099,369.497029,603.752403,920.199784,100.765973,941.248017,78.5551653,941.248017,78.5551653,941.248017,78.5551653,0.000621121421,831.550894,0.00998965769,831.54158,0.195934682,831.351763,1.60623969,829.83409,12.8292113,819.144393,157.439564,762.796866,875.981307,133.281588,941.248017,78.5551653
0,100788.0,-5.641467099462,-11.81766237808,0.27,-3.621929781509,-4.827731065952,593.2371425594,2.116305983079,0.74486459,0.074486459,0.074486459,0.7448645899999999,0.0,736.841777,5556886.347662872,0.02109422342052972,117218.202140092,0.0006494207225271099,3608.7571469002546,0.001038471436628942,0.0,0.0,0.00197004509,727.452586,0.0306803916,727.424292,0.28013185,727.175263,4.53426853,723.41043,36.2265446,691.771863,290.346836,435.155905,653.186837,83.9014489,733.612796,7.3319264,736.841777,0.0,736.841777,0.0,0.0306803916,727.424292,0.28013185,727.175263,4.53426853,723.41043,36.2265446,691.771863,290.346836,435.155905,653.186837,83.9014489,733.308203,7.64291119,739.450425,0.0
0,204295.0,-7.429769013146,-11.09165288996,0.49,-7.812744469817,-4.437754859229,3192.338185828,2.966448134384,0.7438003299999999,0.07438003299999998,0.064488615,0.64488615,51.1192348,465.420625,9368.882597360354,0.00015152457787239031,1.4196159807010114,0.17767919536167176,1664.655521336957,0.06369062448558437,0.000268554596,507.70594,0.00462598254,507.703287,0.0341134519,507.674573,0.290964165,507.418727,4.7033825,503.295329,39.859653,469.016155,325.741001,180.964869,459.527083,56.2414105,465.420625,51.1192348,465.420625,51.1192348,465.420625,51.1192348,0.00056151564,507.705892,0.00462598254,507.703287,0.0694033479,507.63985,0.590244558,507.120521,4.7033825,503.295329,55.1584022,453.665465,393.791187,114.044944,465.420625,51.1192348
0,66868.0,-6.527269108512,-8.831382532211,0.1,-5.42663317832,-4.30733661897,1129.013320632,2.122866896424,0.74354176,0.074354176,0.072294247,0.72294247,30.6473508,869.842862,2014.250238313046,0.0009416692516678924,1.8967575145841196,0.00612856553310584,12.344464585575558,0.007969381199096265,0.00041344238,895.61685,0.00448152189,895.61294,0.0371511321,895.580458,0.298993587,895.318852,4.73672712,891.831491,37.9919923,858.429145,327.295197,567.035314,812.935208,81.6996642,867.565556,32.8573028,869.842862,30.6473508,869.842862,30.6473508,0.00448152189,895.61294,0.0371511321,895.580458,0.598239047,895.02112,4.73672712,891.831491,37.9919923,858.429145,445.848832,447.49433,824.06255,71.8649224,869.842862,30.6473508
0,186813.0,-3.699794720212,-8.299724564643,0.28,-5.149206430869,-5.268834214964,987.0309336549,2.089926984667,0.72673269,0.07267326900000001,0.071338349,0.71338349,0.0,249.45237,142158.1663738023,7.43034159653465e-06,1.0562837368943565,2.789618929984841e-06,0.39656711196829336,1.1588295033741708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0322367609,700.018862,2.14498391,697.676423,33.0463926,666.079161,324.207379,365.787335,659.064832,14.5433615,673.728306,0.0781387475,669.168994,0.0,621.448595,0.0,1.73585202,698.099553,28.3191793,670.914473,284.079822,408.003892,651.091743,22.2040183,673.500416,0.543756777,669.9442,0.0,628.739447,0.0,673.728306,0.0
0,14122.0,-3.356512073763,-10.94405396789,0.34,-4.729370874433,-7.943240477352,4645.373803357,3.40445867958,0.7591819300000002,0.07591819300000001,0.07591819300000002,0.7591819300000002,0.0,68.3995395,113779226.52275164,1.076174199184233e-05,1224.4626798692368,3.252197100671629e-09,0.37003247061395345,5.4917159194696435e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0029379843,670.201879,0.148755811,668.796941,5.83849475,653.498312,62.2439634,502.915989,203.901457,47.5587328,244.706826,7.63079486,251.268738,1.63606378,231.859743,0.0,0.482570499,667.423935,11.404314,639.559963,103.928491,370.155164,218.408266,31.3322705,247.894441,5.1688388,250.417463,0.339623554,213.499506,0.0,251.268738,0.0
0,128800.0,-4.629668064156,-7.713500598263,0.12,-4.048824179356,-6.7048323011,1510.869623905,2.938846325055,0.73172448,0.073172448,0.06844305800000001,0.6844305800000001,13.8017317,798.78445,10107.675437501051,0.00034141892477026635,3.45095167979844,3.7277206024128377e-07,0.003767858997087486,9.928091615859025e-05,0.0,0.0,0.0,0.0,0.0049160978,861.728624,0.201531852,861.497991,2.69383549,858.977124,46.8091723,815.57377,372.844901,491.135352,771.700233,83.3075115,820.720311,35.661687,839.319027,20.8545653,799.142781,13.8230409,0.201531852,861.497991,2.69383549,858.977124,46.8091723,815.57377,372.844901,491.135352,771.700233,83.3075115,820.720311,35.661687,839.377612,20.7471622,840.494311,13.8017317
0,141527.0,-6.22007903283,-6.369635661694,0.37,-6.850872006396,-5.370109776341,3253.379423416,2.6922886812,0.74921959,0.07492195900000001,0.073529639,0.7352963900000001,0.0,637.72475,3.8137735708624714,6.466528707789704e-05,0.00024661876280991825,0.0009673804923626497,0.003689370154740598,0.003958569594712209,0.0,0.0,0.00247988787,631.491457,0.0245332958,631.470188,0.279273476,631.215839,4.79195208,626.928142,37.950584,593.692334,383.133198,245.496441,613.482629,22.7183466,638.397216,0.136010826,637.72475,0.0,637.72475,0.0,0.00493098443,631.489192,0.0570546007,631.437959,1.1888906,630.30679,9.48096938,622.249411,75.9972929,555.381892,533.862833,95.9925325,626.793885,10.6667985,638.503616,0.0
0,138600.0,-6.865595885379,-11.50325489719,0.06,-6.957181164699,-8.49025157971,1515.339806847,2.548111176641,0.6568242,0.06568241999999999,0.062466508000000004,0.62466508,64.9251888,1060.99073,723615.3341453777,3.6293464789039395e-05,26.262507650614243,5.259226813097502e-07,0.3805657167705879,0.015342465600344767,6.90125491e-07,826.163478,0.000179904778,826.161688,0.00801910936,826.146089,0.187993035,825.953495,2.07384957,824.044528,34.6345604,793.156012,307.556086,588.445677,1002.7183,114.540374,1060.99073,64.9251888,1060.99073,64.9251888,1060.99073,64.9251888,4.68982328e-05,826.162654,0.00235729046,826.155459,0.187993035,825.953495,2.07384957,824.044528,17.2621535,809.420234,202.413264,655.569097,931.327067,169.129004,1060.99073,64.9251888
0,177329.0,-7.330937000169,-10.02874260078,0.14,-3.647953991988,-6.394254240477,3727.470684165,2.108713009351,0.7004898300000001,0.07004898300000001,0.06614042299999999,0.66140423,57.3620945,1320.67668,3561.86590136686,0.5039338172133878,1794.9446800780056,0.0004469275638708575,1.5918960501325667,0.04777370922340588,9.39024322e-05,806.344957,0.00213101265,806.342842,0.0215979164,806.322757,0.374039931,805.97411,3.00690154,800.254664,34.0755288,777.089497,356.76686,615.565029,1299.05119,73.2076817,1320.67668,57.3620945,1320.67668,57.3620945,1320.67668,57.3620945,0.000310364438,806.34468,0.0047872714,806.340252,0.091575593,806.289483,0.750053088,805.512644,6.73356934,796.887644,78.8692908,758.799107,768.15788,421.387666,1320.67668,57.3620945
0,87420.0,-4.015722915289,-10.04700107003,0.13,-4.954353469719,-7.803775679183,2088.093186334,3.791277963008,0.7543325,0.07543325000000002,0.07105668700000001,0.7105668699999999,1.37346318,602.849788,8266749.969184543,1.1183436015007078e-05,92.45066933243707,7.821984180199096e-09,0.06466238748062286,2.489636039112978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0470934003,878.181054,1.6769714,876.267112,38.7458347,837.965327,299.351005,560.287688,708.415118,97.1342343,761.497553,45.8268067,785.423774,23.8880447,762.172503,5.84918948,0.5869811,877.464614,9.08228059,868.387615,154.690542,715.576434,622.515586,182.243342,748.636176,58.4755233,775.703655,31.6936651,789.410917,10.333936,791.544968,1.35691258
0,130946.0,-8.518935246822,-10.15174528311,0.15,-4.001082092026,-5.685447964464,841.5104796294,3.428006235224,0.7358357899999999,0.07358357899999998,0.072304429,0.72304429,422.91594,453.622053,286.2323902313652,3.6915340046494505,1056.6366017711755,0.037757643903058635,10.807460663877206,0.7736887493847537,0.000378776238,836.9415,0.00304670146,836.938922,0.0243980139,836.916832,0.728749542,836.531561,13.4068048,833.794324,52.8850826,804.430624,370.903905,502.876963,453.622053,422.91594,453.622053,422.91594,453.622053,422.91594,453.622053,422.91594,4.492028e-05,836.941769,0.000378776238,836.9415,0.00609578162,836.935957,0.0491035755,836.888323,0.728749542,836.531561,18.7833594,832.580033,63.684889,795.184198,453.622053,422.91594
0,223244.0,-8.525030306765,-6.550787750459,0.16,-3.6638642077,-5.92683488288,4203.121313068,2.066244422787,0.74527396,0.074527396,0.07188893600000001,0.71888936,342.143183,465.454524,0.06631892242804772,8.680575947985552,0.5756864429252307,0.023428352588962087,0.0015537430979643276,0.7946874988777837,0.000355608276,837.584906,0.00298412571,837.583405,0.0480542147,837.484572,0.44198964,835.993229,5.7284589,801.93141,40.5285716,736.049164,376.180382,429.684982,465.454524,342.143183,465.454524,342.143183,465.454524,342.143183,465.454524,342.143183,2.87435138e-05,837.585226,0.000355608276,837.584906,0.00598534056,837.580357,0.0480542147,837.484572,0.44198964,835.993229,6.95797168,800.938247,50.0757098,726.102158,465.454524,342.143183
0,15557.0,-8.83625149776,-10.01837525129,0.09,-7.318949206213,-7.555126011586,4027.469405728,3.485326177503,0.75272125,0.075272125,0.073004698,0.73004698,701.349641,225.551708,168.99787512247178,0.0022121127576952954,0.3738423555818161,0.0006350301430174349,0.10731874480866584,1.643371692236444,0.000357897288,916.368163,0.00293114436,916.365748,0.0469770156,916.322858,0.389154215,915.994813,3.55017206,912.884159,36.7775348,881.757908,225.551708,701.349641,225.551708,701.349641,225.551708,701.349641,225.551708,701.349641,225.551708,701.349641,1.43310329e-05,916.368433,0.000174398676,916.368314,0.00293114436,916.365748,0.0234790907,916.346215,0.193134126,916.18192,2.29383304,914.12596,22.6363876,895.138634,225.551708,701.349641
0,66882.0,-7.213274581103,-6.874105023753,0.17,-7.04866349361,-6.268084934987,2422.130380598,4.031992355694,0.7322170100000001,0.073221701,0.068146627,0.68146627,34.251195,789.020972,2.693900316280098,0.00018549084015946987,0.0004996938329726569,0.0005534328225363188,0.0014908928556703763,0.038085926248668675,0.000438162925,813.323609,0.0037820854,813.320373,0.0307011957,813.29358,0.246482755,813.078019,3.91369516,809.999711,41.380934,773.863035,353.000966,461.13979,741.112869,79.9975566,789.020972,34.251195,789.020972,34.251195,789.020972,34.251195,0.000914294436,813.323162,0.0076167508,813.316608,0.12317369,813.201169,0.986587119,812.342319,7.80442888,806.371709,92.9449806,722.274574,609.509494,204.277903,789.020972,34.251195
0,179832.0,-8.788267811665,-6.092754755921,0.49,-7.663152023445,-5.969193627916,1264.623073764,3.803964453148,0.75832025,0.07583202500000001,0.07493036600000001,0.7493036599999999,291.033218,245.990634,0.004114251765998106,0.0048817364297915585,2.008469272740721e-05,0.11931542942234807,0.000490893716211718,1.4824177020773364,0.000406840996,517.447784,0.00327687004,517.445497,0.0264123611,517.425199,0.431292017,517.049149,3.9976414,513.777172,37.2766324,483.595032,245.990634,291.033218,245.990634,291.033218,245.990634,291.033218,245.990634,291.033218,245.990634,291.033218,2.14606936e-05,517.447976,0.000201504897,517.447907,0.00327687004,517.445497,0.0264123611,517.425199,0.213643765,517.252659,2.59792313,515.107403,25.0913384,494.685669,245.990634,291.033218
0,221832.0,-6.45053523269,-11.91714552126,0.08,-6.214449533456,-5.99300980998,650.4443339687,2.005143112195,0.75675677,0.07567567700000001,0.07567567699999998,0.75675677,1.56681339,969.032872,3660330.507797484,0.00010290539538807474,376.6677581559325,8.473088733931236e-05,310.14305188083665,0.006797381964556341,0.000101780628,931.797417,0.00117312746,931.79611,0.0384926282,931.758694,0.349779543,931.448032,2.84729221,928.932111,45.4029737,887.108699,390.517025,540.712737,888.768025,65.2264905,967.966053,2.50734961,969.032872,1.56681339,969.032872,1.56681339,0.00310576811,931.794142,0.0384926282,931.758694,0.706593161,931.092043,5.67814541,926.156471,45.4029737,887.108699,533.266756,396.76126,913.85857,47.0150365,969.032872,1.55795988
0,123025.0,-8.157609476475,-6.249393963492,0.45,-5.517609121649,-8.619617348985,3497.137606803,2.679825493393,0.53111647,0.053111647,0.053111647000000005,0.53111647,2.59972631,462.212959,0.027451872506039744,0.1467152736639134,0.00402760898731048,5.7362885075272204e-05,1.5747186076649827e-06,0.24302411649538241,2.10502609e-06,390.770054,0.000132966242,390.769062,0.0141517502,390.750726,0.19001967,390.574212,2.90292811,388.046694,25.0375709,370.89122,257.21125,178.573105,462.212959,2.59972631,462.212959,2.59972631,462.212959,2.59972631,462.212959,2.59972631,4.85813278e-07,390.77012,3.47470119e-05,390.769637,0.00500836793,390.760963,0.0854236979,390.678892,0.850108836,389.935422,10.4947356,381.671326,105.713382,305.171319,462.212959,2.59972631
0,132804.0,-4.867332245988,-10.61190722809,0.17,-5.660438980474,-5.126252664965,604.3924669462,2.794381953374,0.71059535,0.07105953500000002,0.07105953500000001,0.7105953500000001,0.0,758.611223,3266826.43126376,2.044582533293314e-05,66.79296260662815,3.459034130566075e-05,113.00064124376713,0.00016664977610379288,0.0,0.0,0.0,0.0,0.0173357392,789.177874,0.324336961,788.871246,3.31109503,785.874655,27.2182461,761.593688,429.150706,357.759513,715.242039,71.0908223,781.587912,6.92790794,784.485514,0.0,758.611223,0.0,0.128063075,789.067906,1.60218715,787.592665,27.2182461,761.593688,216.745587,573.064328,681.905375,104.038323,773.568458,14.6751958,786.528673,0.0,787.877492,0.0
0,161703.0,-5.687969442241,-7.904277176382,0.05,-6.640678427467,-4.675090881239,2347.675520368,2.520181556851,0.7276786999999999,0.07276787,0.07027999000000001,0.7027998999999998,0.262648357,923.18794,3291.074623386173,4.1641223222673905e-06,0.013704437303490108,0.00019022820512376825,0.6260552185351332,0.0011291697429626647,0.0,0.0,0.00141725588,924.833289,0.024768638,924.810141,0.249851342,924.584601,4.1229228,920.662449,32.9037526,895.719644,263.624538,661.891985,849.705791,73.6738827,911.946828,13.6635709,923.18794,0.262648357,923.18794,0.262648357,0.024768638,924.810141,0.249851342,924.584601,4.1229228,920.662449,32.9037526,895.719644,263.624538,661.891985,826.968,96.1307878,910.774651,14.6363876,923.619775,0.262648357
0,48278.0,-3.982041156042,-11.02444671201,0.5,-5.40254729777,-7.857486526947,1858.301497187,2.320546007867,0.75920484,0.075920484,0.07213966800000002,0.7213966800000001,14.6474724,105.107828,22051368.745365005,1.4181635604883857e-05,312.7244761356914,2.460089901710411e-08,0.5424834956936503,2.3187303760633563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000298401918,507.945182,0.0316530924,506.77804,1.38342495,497.008696,29.9863157,347.448844,106.157868,57.8789667,132.963622,22.5340298,140.336615,18.4955856,133.868254,15.6287525,0.00697083729,507.473981,0.474011562,502.509862,15.6932344,424.962412,85.7849403,105.545399,126.144149,26.2336629,137.48303,20.3515852,139.709179,16.3163772,141.451888,14.2026619
0,14370.0,-3.976412305815,-8.38009651888,0.24,-3.605738134135,-4.419014605948,4078.098189338,1.955906938716,0.7225446099999999,0.072254461,0.071115261,0.71115261,0.0,501.65463,105553.58090997137,0.0004208699058902664,44.42432566396027,3.199155030511533e-05,3.3768226935664103,2.1783471849004067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.271310197,734.295153,3.15138955,731.409624,26.2197154,710.941653,374.301838,363.269977,718.732119,16.8997716,735.632435,0.406638709,732.107287,0.0,685.703053,0.0,1.49161734,733.073844,13.0530553,722.609992,210.24379,527.928871,688.088913,47.3169374,731.48926,4.29631854,734.510881,0.0,713.423928,0.0,735.750423,0.0
0,120960.0,-7.072887146114,-10.87676601275,0.32,-6.200324303219,-7.737435692115,2988.467032927,3.666772365211,0.7127101,0.07127101000000001,0.07127101000000001,0.7127101,0.801460686,679.953621,19894.31033583263,0.0017822773201903411,35.45717811238278,2.558749537503891e-05,0.5090455737077061,0.026831823393879368,3.1824051e-05,648.315693,0.00133096337,648.313965,0.0379110236,648.277864,0.334192701,647.981779,2.68209363,646.197589,35.2855015,614.110041,336.155673,312.645859,663.665861,14.9478462,679.953621,0.801460686,679.953621,0.801460686,679.953621,0.801460686,0.000448174635,648.314991,0.00804645755,648.307322,0.164082643,648.151735,1.35611611,646.962286,10.7150216,638.622052,127.370099,522.193968,620.577468,51.5768719,679.953621,0.801460686
0,107744.0,-2.740092001955,-10.19867066576,0.49,-3.219968199023,-6.808386491433,1506.820086591,3.616148459799,0.66228636,0.066228636,0.065025036,0.65025036,0.0,8.35075873,58665473.970438,0.00012122225048364163,7111.560780385994,1.546421700527539e-08,0.9072156201961882,1.1587451782178185e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447636385,450.405725,14.4682723,432.025623,152.927281,251.163126,310.893875,8.75601733,314.691899,5.40976304,315.02893,1.43499669,277.468981,0.0,12.1241148,434.935561,134.078802,277.246578,309.892693,9.80000135,314.548651,5.58109638,315.437036,1.61504738,283.340048,0.0,55.3517695,0.0,316.187367,0.0
0,95348.0,-8.034996594644,-6.1437298271,0.16,-3.261796098885,-5.608843599522,3865.318862714,2.096138372737,0.74277039,0.07427703899999999,0.072166187,0.7216618699999999,62.6951924,934.716716,0.08028108804064447,7.088966725616587,0.5691099618164244,0.015765194118493985,0.001265646937004666,0.25627208632773796,0.000261009702,835.165136,0.00459613389,835.160711,0.037077551,835.102458,0.391772504,834.307292,4.01515127,786.352067,39.3190029,745.788025,387.748815,485.784497,934.716716,62.6951924,934.716716,62.6951924,934.716716,62.6951924,934.716716,62.6951924,0.000116868723,835.165284,0.00112760644,835.164143,0.0185041686,835.14179,0.15299672,834.865673,1.27044628,829.256036,15.0939621,761.446981,152.42556,672.59663,934.716716,62.6951924
0,148410.0,-6.017798091041,-9.969157961709,0.44,-3.659217285763,-5.579624971248,955.9424628234,1.965202921916,0.7299946099999999,0.07299946100000002,0.059871945,0.5987194499999999,35.0515015,558.250436,20319.227562732907,0.0750405383740174,1524.765775651651,0.0004457097568280802,9.056477975920107,0.0024208499507671634,0.0,0.0,0.00066517241,546.942727,0.018572307,546.92277,0.214602096,546.727984,3.76058919,543.383289,30.1904245,521.061873,342.708778,213.198215,499.606588,84.3046028,548.64856,50.7211867,558.250436,35.0515015,558.250436,35.0515015,0.0071041896,546.934508,0.0990575995,546.8428,1.90047883,545.056269,15.1153302,534.063129,120.628613,432.665682,461.633664,99.7976857,539.472926,61.6274961,558.250436,35.0515015
0,105462.0,-8.895976840066,-11.14618499781,0.35,-5.8977369815,-5.318569005082,541.9123572789,3.071877626619,0.75147091,0.075147091,0.074394372,0.7439437200000001,475.94558,192.093135,508.3234129392389,0.26035766164773816,132.34589515365786,0.4885423579363388,248.337518751583,1.8825180142483928,0.000318218519,653.406148,0.00255806757,653.404117,0.0410186262,653.36676,0.336650565,653.085072,3.74789711,650.250053,36.3352927,621.410367,192.093135,475.94558,192.093135,475.94558,192.093135,475.94558,192.093135,475.94558,192.093135,475.94558,1.76055269e-05,653.406369,0.000158063196,653.406269,0.00255806757,653.404117,0.0205320825,653.386948,0.164498924,653.245034,1.99638463,651.737377,19.4849423,636.440626,192.093135,475.94558
0,67693.0,-8.759014747668,-9.53263372339,0.18,-7.048545330742,-5.347836737914,4465.098438562,2.867768410308,0.67569892,0.067569892,0.059945879,0.59945879,490.481032,265.346969,32.98727724992973,0.0069024676749973235,0.22769361490381454,0.17134713992364153,5.652275610643666,1.234861071112521,0.000436712115,741.446452,0.00350680734,741.443578,0.0282150245,741.420506,0.226150456,741.226066,3.52392404,738.673168,33.2402576,711.026065,265.346969,490.481032,265.346969,490.481032,265.346969,490.481032,265.346969,490.481032,265.346969,490.481032,2.50064655e-05,741.446769,0.00021733013,741.446628,0.00350680734,741.443578,0.0282150245,741.420506,0.226150456,741.226066,2.7190085,738.795984,26.6967071,717.101777,265.346969,490.481032
0,216672.0,-4.805933465918,-11.86532862171,0.31,-6.257284536259,-5.545240101821,4103.948606481,2.233555562778,0.7220782,0.07220782,0.07027930500000001,0.70279305,0.0,641.473446,36985667.577133656,8.189795979215002e-06,302.90507161179187,2.0868027616162067e-05,771.8179324018151,0.00014701709154025773,0.0,0.0,0.0,0.0,0.00207526773,666.565164,0.0941850305,666.45917,3.63721017,662.892917,30.8871573,635.532524,247.66123,418.758086,635.152428,31.3265123,669.993521,3.03137453,671.916522,0.0,641.473446,0.0,0.0941850305,666.45917,1.6727133,664.864367,30.8871573,635.532524,247.66123,418.758086,613.553482,52.7015929,665.395312,5.48884386,673.583635,0.0,675.436919,0.0
0,178974.0,-4.484150000378,-6.97165768588,0.3,-3.874252565977,-4.779398262582,4273.939674318,3.051520801184,0.7414603500000001,0.074146035,0.069867065,0.6986706500000001,0.0,620.585738,1024.2039131095362,0.0009126014375750486,0.934689963473753,5.614348115141702e-05,0.0575023730908728,7.19594871555326e-05,0.0,0.0,0.0,0.0,0.0413216551,694.581402,0.231952816,694.390122,4.05286879,691.1037,32.4524317,662.972886,260.247227,432.931072,643.672435,48.0880026,672.821132,19.1023003,682.904731,5.34479639,641.302715,0.0,0.489851941,694.131839,4.05286879,691.1037,64.9594037,630.200753,436.181049,255.438962,643.672435,48.0880026,675.764048,16.053946,682.114473,4.23354654,683.175279,0.0
0,202370.0,-7.754672201995,-9.168870336522,0.42,-6.730617618519,-7.420413915587,2938.167352174,4.103842644863,0.74386462,0.07438646200000001,0.07315138500000001,0.73151385,9.66009961,659.561531,61.794360781297044,0.003315632082779421,0.2048873651413149,0.0003349144777069147,0.02069582606630075,0.13459106585364827,0.000195491917,577.424275,0.0043222154,577.420551,0.0352156007,577.390424,0.283213626,577.143851,4.47393567,573.206863,34.0775353,558.372804,360.756094,284.667038,659.561531,9.66009961,659.561531,9.66009961,659.561531,9.66009961,659.561531,9.66009961,0.000195491917,577.424275,0.00211903799,577.422642,0.0352156007,577.390424,0.283213626,577.143851,2.2186797,575.420692,26.6567377,561.53116,266.643033,369.884685,659.561531,9.66009961
0,109002.0,-4.519005329394,-8.40133666034,0.48,-7.016745460335,-4.465037002381,1171.196927341,4.015043379991,0.7191287500000001,0.071912875,0.06965756400000002,0.6965756399999999,1.09141834,507.151437,15888.763238056243,1.1396291934654846e-06,0.018107298434150078,0.00020074091955708402,3.1895249430322017,7.56244289799469e-05,0.0,0.0,0.0,0.0,0.00610597456,500.375387,0.0286988461,500.364924,0.564921876,499.891152,13.8371302,486.725422,135.903332,364.677608,550.706357,23.0536158,565.641261,8.14853229,566.960478,3.28608648,523.594127,1.17688452,0.0286988461,500.364924,0.564921876,499.891152,31.2827975,469.289018,275.336271,225.243929,550.706357,23.0536158,567.189803,6.51071656,565.912123,2.82655993,568.206549,1.09141834
0,66825.0,-7.798735004484,-9.931589701955,0.17,-4.522573159057,-6.762705968832,4504.56754197,3.163331255834,0.7448327100000001,0.07448327099999999,0.068912147,0.6891214700000001,64.7729294,1025.16803,798.7406292471137,0.2398132784225446,191.54860890903657,0.0006821883552882567,0.5448915561679958,0.14915707996086747,0.000438162941,827.3552,0.0039161595,827.351886,0.0318343444,827.323931,0.267871789,827.093873,4.22278461,822.7139,39.6836775,799.799664,378.21942,558.275651,1025.16803,64.7729294,1025.16803,64.7729294,1025.16803,64.7729294,1025.16803,64.7729294,0.000190978145,827.355403,0.00192844063,827.353807,0.0318343444,827.323931,0.267871789,827.093873,2.1415943,824.839673,25.1171625,808.253816,254.699071,651.655268,1025.16803,64.7729294
0,39342.0,-4.606012577922,-9.566910736836,0.38,-7.08567074438,-5.150032079399,4667.999085345,2.651167647483,0.75402287,0.075402287,0.07540228700000003,0.7540228699999999,0.0,583.732639,240499.71291790344,9.405629982437187e-07,0.22620513105881684,4.0104253794789276e-05,9.64506152443356,9.688292089026857e-05,0.0,0.0,0.0,0.0,0.0045191658,625.506802,0.0562379121,625.463523,1.52636163,624.015888,23.0254552,602.258445,378.950111,258.851509,611.21921,26.6903208,637.439935,1.32397102,634.178446,0.0,585.493941,0.0,0.0562379121,625.463523,1.52636163,624.015888,47.9457957,576.939537,378.950111,258.851509,611.21921,26.6903208,637.439935,1.32397102,633.948744,0.0,638.119484,0.0
